sensor_reading_id,flight_segment_id,engine_id,aircraft_id,ts,flight_phase,parameter_code,value,unit
SR-000000001084,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,EGT,456.01407849099206,C
SR-000000001085,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,N1,56.16477462738535,pct
SR-000000001086,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,N2,70.0239170412309,pct
SR-000000001087,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,FUEL_FLOW,541.8000818262175,kg_h
SR-000000001088,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,OIL_TEMP,91.35959413951777,C
SR-000000001089,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,OIL_PRESSURE,51.66618776496556,psi
SR-000000001090,FS-000000005,EN-000004,AC-00002,2026-07-24T14:35:38,APPROACH,VIBRATION,0.8422649572877526,units_0_5
SR-000000001091,FS-000000005,,AC-00002,2026-07-24T14:35:38,APPROACH,APU_EGT,-6.377159896359995,C
SR-000000001092,FS-000000005,,AC-00002,2026-07-24T14:35:38,APPROACH,CABIN_ALTITUDE,1864.0627969967554,ft
SR-000000001093,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,EGT,354.71974087766773,C
SR-000000001094,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,N1,42.8941502525173,pct
SR-000000001095,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,N2,54.983790617706504,pct
SR-000000001096,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,FUEL_FLOW,393.9350227176792,kg_h
SR-000000001097,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,OIL_TEMP,79.18068788329992,C
SR-000000001098,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,OIL_PRESSURE,58.168663057595886,psi
SR-000000001099,FS-000000005,EN-000003,AC-00002,2026-07-24T14:39:08,LANDING,VIBRATION,0.7517499310628015,units_0_5
SR-000000001100,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,EGT,386.8595290844553,C
SR-000000001101,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,N1,38.54187210989029,pct
SR-000000001102,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,N2,58.69695050144592,pct
SR-000000001103,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,FUEL_FLOW,311.9210714965842,kg_h
SR-000000001104,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,OIL_TEMP,74.72574391016919,C
SR-000000001105,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,OIL_PRESSURE,56.50654802235316,psi
SR-000000001106,FS-000000005,EN-000004,AC-00002,2026-07-24T14:39:08,LANDING,VIBRATION,0.9206664387528989,units_0_5
SR-000000001107,FS-000000005,,AC-00002,2026-07-24T14:39:08,LANDING,APU_EGT,40.99463678866787,C
SR-000000001108,FS-000000005,,AC-00002,2026-07-24T14:39:08,LANDING,CABIN_ALTITUDE,-133.0332173994436,ft
SR-000000001109,FS-000000005,,AC-00002,2026-07-24T14:39:08,LANDING,BRAKE_TEMPERATURE,126.33173081786707,C
SR-000000001110,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,EGT,366.1518120110718,C
SR-000000001111,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,N1,28.004376057815357,pct
SR-000000001112,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,N2,54.08667067562173,pct
SR-000000001113,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,FUEL_FLOW,338.6555430224774,kg_h
SR-000000001114,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,OIL_TEMP,58.73777303812273,C
SR-000000001115,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,OIL_PRESSURE,19.430830900637186,psi
SR-000000001116,FS-000000005,EN-000003,AC-00002,2026-07-24T14:41:38,TAXI,VIBRATION,0.6951202547341087,units_0_5
SR-000000001117,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,EGT,373.2466517702778,C
SR-000000001118,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,N1,,pct
SR-000000001119,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,N2,52.171288593868525,pct
SR-000000001120,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,FUEL_FLOW,233.92519394083664,kg_h
SR-000000001121,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,OIL_TEMP,62.228609744616534,C
SR-000000001122,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,OIL_PRESSURE,15.60770695760841,psi
SR-000000001123,FS-000000005,EN-000004,AC-00002,2026-07-24T14:41:38,TAXI,VIBRATION,0.8433747833546454,units_0_5
SR-000000001124,FS-000000005,,AC-00002,2026-07-24T14:41:38,TAXI,APU_EGT,467.2586403523973,C
SR-000000001125,FS-000000005,,AC-00002,2026-07-24T14:41:38,TAXI,CABIN_ALTITUDE,6.774176088395848,ft
SR-000000001126,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,EGT,333.81927728786957,C
SR-000000001127,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,N1,23.74722454610391,pct
SR-000000001128,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,N2,60.768636284588645,pct
SR-000000001129,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,FUEL_FLOW,320.0040548533748,kg_h
SR-000000001130,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,OIL_TEMP,63.200498884764244,C
SR-000000001131,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,OIL_PRESSURE,16.879627278228135,psi
SR-000000001132,FS-000000006,EN-000003,AC-00002,2026-07-24T02:26:46,TAXI,VIBRATION,0.831507181990727,units_0_5
SR-000000001133,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,EGT,,C
SR-000000001134,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,N1,32.43538950249429,pct
SR-000000001135,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,N2,50.11472146382893,pct
SR-000000001136,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,FUEL_FLOW,167.0688407800566,kg_h
SR-000000001137,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,OIL_TEMP,61.91657638210941,C
SR-000000001138,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,OIL_PRESSURE,12.724867925935193,psi
SR-000000001139,FS-000000006,EN-000004,AC-00002,2026-07-24T02:26:46,TAXI,VIBRATION,0.8895181031749908,units_0_5
SR-000000001140,FS-000000006,,AC-00002,2026-07-24T02:26:46,TAXI,APU_EGT,540.2149554416603,C
SR-000000001141,FS-000000006,,AC-00002,2026-07-24T02:26:46,TAXI,CABIN_ALTITUDE,9.137951986761998,ft
SR-000000001142,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,EGT,879.468363979766,C
SR-000000001143,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,N1,102.69943648661034,pct
SR-000000001144,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,N2,107.0981591892733,pct
SR-000000001145,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,FUEL_FLOW,3048.598872269771,kg_h
SR-000000001146,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,OIL_TEMP,109.71270470098803,C
SR-000000001147,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,OIL_PRESSURE,51.05943180222008,psi
SR-000000001148,FS-000000006,EN-000003,AC-00002,2026-07-24T02:29:46,TAKEOFF,VIBRATION,0.6972433943687766,units_0_5
SR-000000001149,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,EGT,840.8011369274042,C
SR-000000001150,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,N1,93.04377930198015,pct
SR-000000001151,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,N2,98.31396266587501,pct
SR-000000001152,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,FUEL_FLOW,3005.111596265721,kg_h
SR-000000001153,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,OIL_TEMP,115.43139501816876,C
SR-000000001154,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,OIL_PRESSURE,56.04184917005923,psi
SR-000000001155,FS-000000006,EN-000004,AC-00002,2026-07-24T02:29:46,TAKEOFF,VIBRATION,0.7306661206529822,units_0_5
SR-000000001156,FS-000000006,,AC-00002,2026-07-24T02:29:46,TAKEOFF,APU_EGT,97.7585478336631,C
SR-000000001157,FS-000000006,,AC-00002,2026-07-24T02:29:46,TAKEOFF,CABIN_ALTITUDE,-74.3754985021753,ft
SR-000000001158,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,EGT,849.8501607849231,C
SR-000000001159,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,N1,97.4846538490611,pct
SR-000000001160,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,N2,107.90232352402751,pct
SR-000000001161,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,FUEL_FLOW,2571.793060798545,kg_h
SR-000000001162,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,OIL_TEMP,116.25450270817196,C
SR-000000001163,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,OIL_PRESSURE,55.28210172099855,psi
SR-000000001164,FS-000000006,EN-000003,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,VIBRATION,0.7406391488043294,units_0_5
SR-000000001165,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,EGT,822.1651728551648,C
SR-000000001166,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,N1,91.00570533856911,pct
SR-000000001167,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,N2,96.32952959076084,pct
SR-000000001168,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,FUEL_FLOW,2413.4233968639087,kg_h
SR-000000001169,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,OIL_TEMP,121.26626527694765,C
SR-000000001170,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,OIL_PRESSURE,54.5473480256311,psi
SR-000000001171,FS-000000006,EN-000004,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,VIBRATION,0.8590404741866624,units_0_5
SR-000000001172,FS-000000006,,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,APU_EGT,46.7564048535932,C
SR-000000001173,FS-000000006,,AC-00002,2026-07-24T02:31:46,INITIAL_CLIMB,CABIN_ALTITUDE,1979.9793036656174,ft
SR-000000001174,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,EGT,765.3232034498839,C
SR-000000001175,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,N1,87.09925317429098,pct
SR-000000001176,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,N2,95.04860282318103,pct
SR-000000001177,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,FUEL_FLOW,2027.7784512530159,kg_h
SR-000000001178,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,OIL_TEMP,115.86206172320118,C
SR-000000001180,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,VIBRATION,0.6573407997374158,units_0_5
SR-000000001179,FS-000000006,EN-000003,AC-00002,2026-07-24T05:16:43,CLIMB,OIL_PRESSURE,50.6570987805948,psi
SR-000000001181,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,EGT,700.0434600069057,C
SR-000000001182,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,N1,86.09035646797959,pct
SR-000000001183,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,N2,85.07997229561173,pct
SR-000000001184,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,FUEL_FLOW,1959.0628993312544,kg_h
SR-000000001185,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,OIL_TEMP,118.47313327225434,C
SR-000000001186,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,OIL_PRESSURE,55.662606428180304,psi
SR-000000001187,FS-000000006,EN-000004,AC-00002,2026-07-24T05:16:43,CLIMB,VIBRATION,0.8069372702803329,units_0_5
SR-000000001188,FS-000000006,,AC-00002,2026-07-24T05:16:43,CLIMB,APU_EGT,64.05141411272989,C
SR-000000001189,FS-000000006,,AC-00002,2026-07-24T05:16:43,CLIMB,CABIN_ALTITUDE,5709.955635567955,ft
SR-000000001190,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,EGT,668.9488122710666,C
SR-000000001191,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,N1,86.4806738395539,pct
SR-000000001192,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,N2,94.46192758300398,pct
SR-000000001193,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,FUEL_FLOW,1189.5279477216695,kg_h
SR-000000001194,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,OIL_TEMP,106.04750924782029,C
SR-000000001196,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,VIBRATION,0.6360741163999336,units_0_5
SR-000000001195,FS-000000006,EN-000003,AC-00002,2026-07-24T08:41:01,CRUISE,OIL_PRESSURE,57.00640602039654,psi
SR-000000001197,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,EGT,652.668358738857,C
SR-000000001198,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,N1,90.5493643087521,pct
SR-000000001199,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,N2,83.00375530471129,pct
SR-000000001200,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,FUEL_FLOW,1245.4246595115778,kg_h
SR-000000001201,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,OIL_TEMP,111.20728918590837,C
SR-000000001202,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,OIL_PRESSURE,52.92314548054032,psi
SR-000000001203,FS-000000006,EN-000004,AC-00002,2026-07-24T08:41:01,CRUISE,VIBRATION,0.8564430305946571,units_0_5
SR-000000001204,FS-000000006,,AC-00002,2026-07-24T08:41:01,CRUISE,APU_EGT,,C
SR-000000001205,FS-000000006,,AC-00002,2026-07-24T08:41:01,CRUISE,CABIN_ALTITUDE,6518.4803982896665,ft
SR-000000001206,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,EGT,649.2981358995934,C
SR-000000001207,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,N1,80.39291591243976,pct
SR-000000001208,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,N2,94.58182241792868,pct
SR-000000001209,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,FUEL_FLOW,1336.4163115217316,kg_h
SR-000000001210,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,OIL_TEMP,103.56070775002898,C
SR-000000001211,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,OIL_PRESSURE,55.283898802325275,psi
SR-000000001212,FS-000000006,EN-000003,AC-00002,2026-07-24T10:02:44,CRUISE,VIBRATION,0.6537518917964993,units_0_5
SR-000000001213,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,EGT,633.8450680191218,C
SR-000000001214,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,N1,84.70988766920445,pct
SR-000000001215,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,N2,85.32254018934454,pct
SR-000000001216,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,FUEL_FLOW,1323.3952613183455,kg_h
SR-000000001217,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,OIL_TEMP,115.14011012758759,C
SR-000000001218,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,OIL_PRESSURE,48.89821810407594,psi
SR-000000001219,FS-000000006,EN-000004,AC-00002,2026-07-24T10:02:44,CRUISE,VIBRATION,0.8783977444338928,units_0_5
SR-000000001220,FS-000000006,,AC-00002,2026-07-24T10:02:44,CRUISE,APU_EGT,84.62844576501504,C
SR-000000001221,FS-000000006,,AC-00002,2026-07-24T10:02:44,CRUISE,CABIN_ALTITUDE,6476.512724796763,ft
SR-000000001222,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,EGT,669.8319280171039,C
SR-000000001223,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,N1,85.34134288701755,pct
SR-000000001224,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,N2,93.04611874846839,pct
SR-000000001225,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,FUEL_FLOW,1506.5114968626508,kg_h
SR-000000001226,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,OIL_TEMP,102.85202086828774,C
SR-000000001227,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,OIL_PRESSURE,53.13897619696639,psi
SR-000000001228,FS-000000006,EN-000003,AC-00002,2026-07-24T11:24:27,CRUISE,VIBRATION,0.585951175652731,units_0_5
SR-000000001229,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,EGT,620.2619689371669,C
SR-000000001230,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,N1,86.69714064894785,pct
SR-000000001231,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,N2,91.31852854752388,pct
SR-000000001232,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,FUEL_FLOW,1348.1125719687209,kg_h
SR-000000001233,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,OIL_TEMP,114.02687528261112,C
SR-000000001234,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,OIL_PRESSURE,58.02720434388318,psi
SR-000000001235,FS-000000006,EN-000004,AC-00002,2026-07-24T11:24:27,CRUISE,VIBRATION,0.8707198655652919,units_0_5
SR-000000001236,FS-000000006,,AC-00002,2026-07-24T11:24:27,CRUISE,APU_EGT,,C
SR-000000001237,FS-000000006,,AC-00002,2026-07-24T11:24:27,CRUISE,CABIN_ALTITUDE,6590.845846002828,ft
SR-000000001238,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,EGT,658.6273430780534,C
SR-000000001239,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,N1,84.0641153131878,pct
SR-000000001240,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,N2,94.05334281745799,pct
SR-000000001241,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,FUEL_FLOW,1265.0820336768375,kg_h
SR-000000001242,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,OIL_TEMP,114.48457635493308,C
SR-000000001243,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,OIL_PRESSURE,52.81806643265113,psi
SR-000000001244,FS-000000006,EN-000003,AC-00002,2026-07-24T12:46:10,CRUISE,VIBRATION,-7950.021268427399,units_0_5
SR-000000001245,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,EGT,663.026210305964,C
SR-000000001246,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,N1,11510.970527872989,pct
SR-000000001247,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,N2,87.68420343149297,pct
SR-000000001248,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,FUEL_FLOW,1161.2572509454849,kg_h
SR-000000001249,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,OIL_TEMP,106.57731414300297,C
SR-000000001250,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,OIL_PRESSURE,54.85456199017927,psi
SR-000000001251,FS-000000006,EN-000004,AC-00002,2026-07-24T12:46:10,CRUISE,VIBRATION,0.5955185304292595,units_0_5
SR-000000001252,FS-000000006,,AC-00002,2026-07-24T12:46:10,CRUISE,APU_EGT,89.62096848454564,C
SR-000000001253,FS-000000006,,AC-00002,2026-07-24T12:46:10,CRUISE,CABIN_ALTITUDE,6144.267845374518,ft
SR-000000001254,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,EGT,661.1399429684759,C
SR-000000001255,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,N1,83.80873228464476,pct
SR-000000001256,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,N2,99.12597202304843,pct
SR-000000001257,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,FUEL_FLOW,1404.2027304847284,kg_h
SR-000000001258,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,OIL_TEMP,111.40086091353305,C
SR-000000001259,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,OIL_PRESSURE,55.42714091470105,psi
SR-000000001260,FS-000000006,EN-000003,AC-00002,2026-07-24T14:07:54,CRUISE,VIBRATION,0.6818467961376741,units_0_5
SR-000000001261,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,EGT,723.9194036792803,C
SR-000000001262,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,N1,86.04503687887208,pct
SR-000000001263,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,N2,89.84534621084457,pct
SR-000000001264,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,FUEL_FLOW,,kg_h
SR-000000001265,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,OIL_TEMP,109.43167123791667,C
SR-000000001266,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,OIL_PRESSURE,59.86649133761871,psi
SR-000000001267,FS-000000006,EN-000004,AC-00002,2026-07-24T14:07:54,CRUISE,VIBRATION,0.9152826612312449,units_0_5
SR-000000001268,FS-000000006,,AC-00002,2026-07-24T14:07:54,CRUISE,APU_EGT,84.85315218473313,C
SR-000000001269,FS-000000006,,AC-00002,2026-07-24T14:07:54,CRUISE,CABIN_ALTITUDE,7149.31372787939,ft
SR-000000001270,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,EGT,690.6732631800722,C
SR-000000001271,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,N1,83.91949805849288,pct
SR-000000001272,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,N2,88.5621394603631,pct
SR-000000001273,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,FUEL_FLOW,1341.9360324500208,kg_h
SR-000000001274,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,OIL_TEMP,105.7597192096014,C
SR-000000001275,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,OIL_PRESSURE,54.69110381839114,psi
SR-000000001276,FS-000000006,EN-000003,AC-00002,2026-07-24T15:29:37,CRUISE,VIBRATION,0.8375298649239045,units_0_5
SR-000000001277,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,EGT,650.9779853193745,C
SR-000000001278,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,N1,86.01121173261868,pct
SR-000000001279,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,N2,84.93399735067851,pct
SR-000000001280,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,FUEL_FLOW,1116.9512596384081,kg_h
SR-000000001281,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,OIL_TEMP,102.89933847368793,C
SR-000000001282,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,OIL_PRESSURE,53.727665966809724,psi
SR-000000001283,FS-000000006,EN-000004,AC-00002,2026-07-24T15:29:37,CRUISE,VIBRATION,0.8682668602835555,units_0_5
SR-000000001284,FS-000000006,,AC-00002,2026-07-24T15:29:37,CRUISE,APU_EGT,49.25646437790529,C
SR-000000001285,FS-000000006,,AC-00002,2026-07-24T15:29:37,CRUISE,CABIN_ALTITUDE,7121.40214509087,ft
SR-000000001286,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,EGT,431.6325305663636,C
SR-000000001287,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,N1,61.08670438767653,pct
SR-000000001288,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,N2,70.35108822126233,pct
SR-000000001289,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,FUEL_FLOW,412.67350362703246,kg_h
SR-000000001290,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,OIL_TEMP,95.72481954184121,C
SR-000000001291,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,OIL_PRESSURE,52.60413943714108,psi
SR-000000001292,FS-000000006,EN-000003,AC-00002,2026-07-24T18:26:40,DESCENT,VIBRATION,0.545503667712218,units_0_5
SR-000000001293,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,EGT,434.4043347315175,C
SR-000000001294,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,N1,,pct
SR-000000001295,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,N2,67.30876338138047,pct
SR-000000001296,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,FUEL_FLOW,336.9379076057068,kg_h
SR-000000001297,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,OIL_TEMP,92.7658708280771,C
SR-000000001298,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,OIL_PRESSURE,56.348274511609546,psi
SR-000000001299,FS-000000006,EN-000004,AC-00002,2026-07-24T18:26:40,DESCENT,VIBRATION,0.9321756969768773,units_0_5
SR-000000001300,FS-000000006,,AC-00002,2026-07-24T18:26:40,DESCENT,APU_EGT,76.32836700287474,C
